window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM
14,window,157,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,158,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,159,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,160,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,161,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,162,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,163,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,164,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,165,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,166,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,167,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,168,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,169,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
14,window,170,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
14,window,171,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
14,window,172,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
14,window,173,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
14,window,174,0.1783429487892394,0.0,0.3016116478041939,0.02340044598906628,0.4234421722505613,0.0,0.1446069044862855,0.0,0.106938829469893
